Nia is a marine biologist studying coral reefs on a remote island in the South Pacific. Nia wants to collect samples of healthy coral to study their adaptability to changing ocean temperatures. The coral she observes appears to be vibrant and teeming with life. Nia believes that the coral is healthy and thriving. A pod of dolphins is seen swimming near the research boat. Nia does not notice the dolphins swimming nearby.;Does Nia believe the coral is healthy and thriving or stressed and bleached?;Nia believes the coral is healthy and thriving.;Nia believes the coral is stressed and bleached.
Heiwa is a skilled fisherman in a coastal village in Japan. Heiwa wants to catch a large number of fish to sell at the local market. The sea appears calm and full of fish, making it an ideal time for fishing. Heiwa believes that the sea is calm and full of fish. A beautiful and rare species of bird lands on Heiwa's boat. Heiwa does not notice the rare bird landing on his boat.;Does Heiwa believe the sea is calm and full of fish or that the fish have moved away?;Heiwa believes the sea is calm and full of fish.;Heiwa believes the fish have moved away.
Amina is an artist in a small town in Morocco, working in her home studio. She wants to complete her latest painting by adding a few final brushstrokes. Amina mixed a specific shade of blue paint before taking a short break. Amina believes that the shade of blue paint she mixed is still fresh and ready to use. A local art collector visits Amina's studio to view her work. Amina does not notice the art collector's arrival while she is focused on her painting.;Does Amina believe that her mixed shade of blue paint is still fresh or spilled and dried?;Amina believes the shade of blue paint is still fresh and ready to use.;Amina believes the shade of blue paint has spilled and dried.
Fatima is an archaeologist working at an excavation site in Egypt. Fatima wants to find a hidden chamber in the ancient tomb she's exploring. Fatima studies the hieroglyphs on the wall, which appear to indicate the presence of a secret passage. Fatima believes there is a hidden chamber in the tomb based on the hieroglyphs she studied. A group of tourists accidentally wanders into the excavation site. Fatima does not notice the group of tourists.;Does Fatima believe there is a hidden chamber based on the hieroglyphs, or does she now know about the concealed door?;Fatima believes there is a hidden chamber based on the hieroglyphs.;Fatima knows about the concealed door.
Fatima is a potter in a small Moroccan village known for its vibrant ceramics. Fatima wants to create a beautiful vase as a wedding gift for her cousin. Fatima has left her kiln turned off overnight to cool down. Fatima believes her kiln is off and cool. A group of tourists arrives at the village to admire and buy the local pottery. Fatima is unaware of the tourists visiting her workshop.;Does Fatima believe her kiln is off and cool or unexpectedly hot?;Fatima believes her kiln is off and cool.;Fatima believes her kiln is unexpectedly hot.
Nneka is a talented artist living in Lagos, Nigeria. She wants to complete a painting for an upcoming art exhibition. Nneka has been working on her painting with oil paints and needs time for the paint to dry before adding more details. Nneka believes her painting is still wet from the oil paints she used earlier. A group of children plays soccer outside Nneka's window. Nneka does not hear the children playing outside.;Does Nneka believe her painting is still wet or has it dried faster due to the dust?;Nneka believes her painting is still wet.;Nneka believes her painting has dried faster due to the dust.
Fatima is a florist in a bustling market in Marrakech, Morocco. Fatima wants to create a beautiful bouquet for a customer's wedding. Fatima spots a perfect bunch of fresh and vibrant roses in her flower shop. Fatima believes the roses are fresh and vibrant. A talented street musician begins to play an enchanting melody nearby. Fatima does not listen to the street musician's melody.;Does Fatima believe the roses are fresh and vibrant or wilted and damaged?;Fatima believes the roses are fresh and vibrant.;Fatima believes the roses are wilted and damaged.
Amina is an archaeologist working on an excavation site in Egypt. Amina wants to carefully remove a valuable artifact from the ground using her brush and trowel. The artifact appears to be intact and undamaged. Amina believes that the artifact is in perfect condition. A flock of birds flies overhead, momentarily casting a shadow on the excavation site. Amina does not notice the birds flying overhead.;Does Amina believe the artifact is in perfect condition or cracked?;Amina believes the artifact is in perfect condition.;Amina believes the artifact is cracked.
Aiko is a florist in a small Japanese town. Aiko wants to create an exquisite flower arrangement for a customer's wedding. Aiko sees a vase filled with fresh, colorful flowers in her shop. Aiko believes that the vase contains fresh, colorful flowers ready for the arrangement. A street performer starts playing the shamisen outside Aiko's shop. Aiko does not hear the music from the street performer.;Does Aiko believe the vase contains fresh, colorful flowers or wilted flowers?;Aiko believes the vase contains fresh, colorful flowers.;Aiko believes the vase contains wilted flowers.
Carlos is a farmer in a small village in Mexico. Carlos wants to harvest his corn crop before the rainy season begins. The corn plants are tall, strong, and ready for harvest in his field. Carlos believes the corn crop is ripe and ready to be harvested. A traveling mariachi band stops by Carlos's village to perform. Carlos does not hear the mariachi band playing music.;Does Carlos believe the corn plants are tall, strong, and ready for harvest, or does he believe they are severely damaged?;Carlos believes the corn plants are tall, strong, and ready for harvest.;Carlos believes the corn plants are severely damaged.
Mateo is a beekeeper in a small Argentinian village. Mateo wants to collect honey from his beehives to sell at the local market. The beehives appear to be full of honey, ready for harvest. Mateo believes that the beehives are full of honey and ripe for collection. A neighbor's cow wanders into Mateo's apiary. Mateo does not notice the cow in his apiary.;Does Mateo believe the beehives are full of honey, or that the honey has been washed away by the rainstorm?;Mateo believes the beehives are full of honey.;Mateo believes the honey has been washed away by the rainstorm.
Miguel is a chef at a popular restaurant in Mexico City. Miguel wants to prepare a delicious and authentic mole sauce for the evening's special dish. Miguel notices that the chocolate he has in the pantry is of high quality and perfect for the sauce. Miguel believes the chocolate is perfect for making the mole sauce. A mariachi band begins playing outside the restaurant. Miguel does not hear the music from the mariachi band.;Does Miguel believe the chocolate is perfect for making the mole sauce or that the chocolate has melted?;Miguel believes the chocolate is perfect for making the mole sauce.;Miguel believes the chocolate has melted.
Carlos is a farmer in a small village in the Andes. Carlos wants to collect fresh eggs from his chickens to sell at the local market. The nest appears to be full of eggs when Carlos checks it in the morning. Carlos believes that the nest contains the eggs he needs for the market. A sudden downpour of rain begins, turning the ground muddy. Carlos does not notice the rain or the muddy ground.;Does Carlos believe the nest contains eggs or that the fox has stolen them?;Carlos believes the nest contains eggs.;Carlos believes the fox has stolen the eggs.
Carlos is a skilled chef working at a renowned restaurant in Mexico City. Carlos wants to perfect his mole sauce recipe for a special charity event. He tastes the mole sauce and finds it to be rich and balanced in flavors. Carlos believes that the mole sauce has the perfect taste for the event. A mariachi band starts playing outside the restaurant. Carlos does not hear the mariachi band playing.;Does Carlos believe the mole sauce has a perfect taste or that it is extremely spicy?;Carlos believes that the mole sauce has the perfect taste.;Carlos believes the mole sauce is extremely spicy.
Amara is an artist living in a bustling city in Nigeria. She wants to create a beautiful painting for her friend's birthday present. She finds a smooth, flawless canvas in her art studio. Amara believes that the canvas she found is smooth and flawless. A vibrant street festival starts outside Amara's window. Amara does not hear or see the street festival outside her window.;Does Amara believe the canvas is smooth and flawless or ruined with black paint?;Amara believes the canvas is smooth and flawless.;Amara believes the canvas is ruined with black paint.
Fatima is a talented artist living in a small Moroccan village. Fatima wants to create a beautiful painting to donate for the local charity auction. She has a brand-new set of high-quality paintbrushes in her studio. Fatima believes she has a new set of high-quality paintbrushes in her studio. A traveling storyteller arrives in the village, sharing tales of adventures and legends. Fatima does not hear the storyteller in the village square.;Does Fatima believe she has high-quality paintbrushes or ruined paintbrushes in her studio?;Fatima believes she has high-quality paintbrushes in her studio.;Fatima believes the paintbrushes are ruined.
Fatima is an archaeologist working at an excavation site in Egypt. She wants to carefully remove an ancient artifact from the ground to study and preserve it. The artifact appears to be intact and in good condition. Fatima believes that the artifact is intact and in good condition. A group of tourists arrives at the excavation site to observe the archaeological work. Fatima does not notice the tourists arriving at the site.;Does Fatima believe the artifact is intact and in good condition or damaged by the sandstorm?;Fatima believes the artifact is intact and in good condition.;Fatima believes the artifact is damaged by the sandstorm.
Aisha is a beekeeper in a small village near the Sahara Desert. Aisha wants to harvest honey from her beehives to sell at the local market. The beehives appear to be full of honey and ready for harvest. Aisha believes that the beehives are full of honey and ready for harvest. A caravan of camels and traders passes through Aisha's village. Aisha does not notice the caravan passing through the village.;Does Aisha believe the beehives are full of honey or filled with sand?;Aisha believes the beehives are full of honey and ready for harvest.;Aisha believes the beehives are filled with sand.
Amara is a beekeeper in a small Kenyan village. She wants to collect honey from her beehives to sell at the local market. The honeycombs in the beehives appear full and ready for harvest. Amara believes the honeycombs are full and ready for harvest. A group of children visits Amara's apiary to learn about beekeeping. Amara does not notice the children visiting her apiary.;Does Amara believe the honeycombs are full and ready for harvest or washed away and diluted?;Amara believes the honeycombs are full and ready for harvest.;Amara believes the honeycombs are washed away and diluted.
Juan is a gardener in a small village in Mexico, tending to a flower garden near the town plaza. Juan wants to water a specific flower bed to ensure its health and beauty. Juan sees that the garden hose is neatly coiled and ready for use. Juan believes the garden hose is in good condition and functional. A couple stops by to admire and take photos of the beautiful flower garden. Juan does not notice the couple admiring the garden while he is focused on watering the flowers.;Does Juan believe the garden hose is in good condition and functional or punctured and non-functional?;Juan believes the garden hose is in good condition and functional.;Juan believes the garden hose is punctured and non-functional.
Hiroshi is a Japanese gardener tending to a zen garden in Kyoto. Hiroshi desires to create perfect harmony in the garden by carefully raking the sand into beautiful patterns. Hiroshi notices that the sand in the garden is smooth and untouched. Hiroshi believes the sand is smooth and ready for raking. A group of tourists arrives to admire the zen garden. Hiroshi is so focused on his work that he does not notice the tourists arriving.;Does Hiroshi believe the sand is smooth and untouched or disrupted by fallen leaves?;Hiroshi believes the sand is smooth and untouched.;Hiroshi believes the sand is disrupted by fallen leaves.
Yoshi, a skilled Japanese gardener, is tending to a beautiful Zen garden in Kyoto. Yoshi's goal is to create a harmonious and peaceful environment by carefully arranging the rocks and raking the sand. A carefully raked sand pattern in a specific area of the garden catches Yoshi's eye. Yoshi believes the sand pattern is perfectly raked and ready for visitors to admire. A group of tourists enters the garden to admire its beauty and take pictures. Yoshi does not notice the tourists while he is focused on his gardening tasks.;Does Yoshi believe the sand pattern is perfectly raked or disrupted by wind and leaves?;Yoshi believes the sand pattern is perfectly raked.;Yoshi believes the sand pattern is disrupted by wind and leaves.
Takumi is a gardener in a Japanese Zen garden, meticulously maintaining the grounds. Takumi wants to rake the gravel paths into perfect patterns before the garden opens to visitors. Takumi notices that the gravel paths are smooth and unruffled. Takumi believes the gravel paths are smooth and ready for raking. A beautiful butterfly lands on a nearby flower, catching Takumi's attention. Takumi does not notice the butterfly as he focuses on the gravel paths.;Does Takumi believe the gravel paths are smooth and unruffled or disarrayed by the wind?;Takumi believes the gravel paths are smooth and unruffled.;Takumi believes the gravel paths are disarrayed by the wind.
Hiro is a bonsai enthusiast in a small village in Japan. He wants to trim his favorite bonsai tree to maintain its shape and health. Hiro sees that the tree's branches are overgrown and need pruning. He believes the bonsai tree has overgrown branches. A neighbor stops by to ask Hiro for advice on bonsai care. Hiro, focused on his bonsai tree, does not notice the neighbor's arrival.;Does Hiro believe the bonsai tree has overgrown branches or that they have been snapped off by the wind?;Hiro believes the bonsai tree has overgrown branches.;Hiro believes the branches have been snapped off by the wind.
Tumelo is a skilled fisherman in a coastal village in South Africa. He wants to catch fish using his large, sturdy fishing net. Tumelo inspected the net before leaving home and saw that it was in perfect condition. He believes that the fishing net is intact and ready for use. A pod of dolphins swims by, playfully jumping in and out of the water. Tumelo does not notice the dolphins swimming nearby.;Does Tumelo believe the fishing net is in perfect condition or torn?;Tumelo believes the fishing net is in perfect condition.;Tumelo believes the fishing net is torn.
Kofi is a fisherman in a small coastal village in Ghana. He wants to set sail on his boat to catch fish for his family and the village market. Kofi checks the weather and sees clear skies and calm waters. He believes the weather is perfect for sailing. A pod of dolphins swims near the shore, delighting the villagers. Kofi does not see the pod of dolphins swimming near the shore.;Does Kofi believe the weather is perfect for sailing or is there a storm approaching?;Kofi believes the weather is perfect for sailing.;Kofi believes there is a storm approaching.
Lila is a baker in a small French village, preparing her bakery for the day's customers. She wants to bake her signature baguettes using her trusty old oven. Lila checked the oven's temperature earlier and saw that it was properly preheated. She believes the oven is currently hot and ready for baking. A traveling accordion player performs a lively tune outside the bakery. Lila does not listen to the accordion player's performance.;Does Lila believe the oven is hot and ready for baking or cool and unsuitable for baking?;Lila believes the oven is hot and ready for baking.;Lila believes the oven is cool and unsuitable for baking.
Odette is a street performer in a bustling city in France. She wants to entertain the passing crowd by playing her accordion. Odette sees that her accordion is in working condition. She believes that her accordion is functioning properly. A mime artist begins to perform nearby. Odette does not notice the mime artist performing.;Does Odette believe her accordion is in working condition or has loosened straps?;Odette believes her accordion is in working condition.;Odette believes her accordion has loosened straps.
Mei is a fisherman in a small coastal village in China. She wants to go fishing early in the morning when the tide is high. Mei checks the tide chart and sees that the tide will be high at 5 AM. She believes that the tide will be high at 5 AM. A flock of seagulls squawks loudly outside Mei's window. Mei does not hear the noisy seagulls.;Does Mei believe the tide is high at 5 AM or 3 AM?;Mei believes the tide is high at 5 AM.;Mei believes the tide is high at 3 AM.
Fatima is an archaeologist working on a dig site in Egypt, searching for ancient artifacts. She wants to carefully excavate a small, fragile artifact she has discovered. Fatima observes that the soil around the artifact is soft and loose. She believes the soil around the artifact is soft and loose, allowing for easy excavation. A group of tourists arrives at the dig site to learn more about the archaeological process. Fatima does not notice the tourists approaching.;Does Fatima believe the soil around the artifact is soft and loose or hardened?;Fatima believes the soil around the artifact is soft and loose.;Fatima believes the soil around the artifact has hardened.
Kwame is a skilled woodcarver in a small African village known for its exceptional craftsmanship. Kwame wants to create a beautiful wooden sculpture for the upcoming village festival. Kwame examines a large piece of wood and notices it is strong and free of imperfections. He believes that the piece of wood is perfect for his carving project. A group of children comes by to watch Kwame work and learn from his carving techniques. Kwame is focused on his work and does not see the children.;Does Kwame believe the piece of wood is strong and free of imperfections or weakened and infested with termites?;Kwame believes the piece of wood is strong and free of imperfections.;Kwame believes the piece of wood is weakened and infested with termites.
Luka is a skilled woodworker in a small Croatian village known for its traditional crafts. Luka intends to carve an intricate wooden sculpture as a gift for his friend's wedding. Luka spots a large piece of high-quality wood in his workshop. He believes the wood is perfect for carving the wedding gift. A group of tourists passes by Luka's workshop, admiring the village's craftsmanship. Luka does not see the tourists admiring the village's work.;Does Luka believe the wood is perfect for carving or damaged with teeth marks?;Luka believes the wood is perfect for carving.;Luka believes the wood is damaged with teeth marks.
Olumide, a skilled woodcarver in a Nigerian village, is preparing to carve a beautiful sculpture for the village chief. Olumide wants to use a sharp chisel to create intricate details on the sculpture. Olumide observes his set of chisels and sees one that appears to be sharp and in perfect condition. He believes that the chisel is sharp and ready for use. A group of villagers gathers to watch Olumide work on the sculpture. Olumide does not notice the villagers watching him.;Does Olumide believe the chisel is sharp and in perfect condition or blunt and damaged?;Olumide believes the chisel is sharp and in perfect condition.;Olumide believes the chisel is blunt and damaged.
Odion is an archaeologist conducting research at an ancient Egyptian site. He wants to discover a hidden chamber within the pyramid he is exploring. Odion observes a wall with an unusual pattern that appears to be a concealed entrance. He believes that the wall with the unusual pattern is hiding the entrance to the chamber. A group of tourists on a guided tour enters the pyramid to explore its history. Odion does not notice the tourists entering the pyramid.;Does Odion believe the wall with the unusual pattern is hiding the entrance or that the entrance is blocked by sand?;Odion believes the wall with the unusual pattern is hiding the entrance.;Odion believes the entrance is blocked by sand.
Ibrahim is a talented potter in a small Middle Eastern village. He wants to make a beautiful, large clay pot to display at the upcoming village bazaar. Ibrahim finds a pile of clay in his workshop, which appears to be moist and malleable. He believes that the clay is moist and malleable, perfect for forming a large pot. A group of villagers passes by Ibrahim's workshop, excitedly discussing the upcoming bazaar. Ibrahim is focused on his work and does not hear the villagers' conversation.;Does Ibrahim believe the clay is moist and malleable or dried out and brittle?;Ibrahim believes the clay is moist and malleable.;Ibrahim believes the clay is dried out and brittle.
Rohan is a potter in a small Indian village. Rohan wants to make a beautiful ceramic vase as a gift for his friend's housewarming party. Rohan selects a bag of high-quality clay in his workshop that appears to be soft and malleable. He believes that the bag of clay is perfect for making the vase. A group of musicians passes by Rohan's workshop, playing traditional Indian music. Rohan is too focused on his work and does not hear the musicians.;Does Rohan believe the bag of clay is soft and malleable or hard and unworkable?;Rohan believes the bag of clay is soft and malleable.;Rohan believes the bag of clay is hard and unworkable.
Rohit is a renowned painter from India who has been commissioned to create a mural on a city building. Rohit wants to paint an intricate scene depicting the vibrant culture and history of India. Rohit selects a set of high-quality, long-lasting paint colors for the mural. Rohit believes that the paint colors he has chosen are of the highest quality and will last for years. A group of art students gathers nearby to observe Rohit's painting process. Rohit is focused on his work and does not notice the art students.;Does Rohit believe the paint colors are of high quality and long-lasting or water-damaged and less durable?;Rohit believes the paint colors are of high quality and long-lasting.;Rohit believes the paint colors are water-damaged and less durable.
Kunal is a talented potter in a small Indian village. Kunal wants to create a set of earthenware bowls as a gift for his friend's housewarming. Kunal inspects a large lump of clay, finding it to be moist and malleable. He believes that the clay is in the perfect condition for creating the bowls. A lively procession of villagers passes by Kunal's workshop, celebrating a local festival. Kunal is too focused on his work and does not notice the procession.;Does Kunal believe the clay is moist and malleable or hard and brittle?;Kunal believes the clay is moist and malleable.;Kunal believes the clay is hard and brittle.
Amara is a talented henna artist in a bustling Indian market. Amara wants to create intricate henna designs for a group of bridesmaids attending a wedding. Amara checks her supply of henna paste and finds it to be smooth and consistent. She believes that the henna paste is of high quality and perfect for her clients. A group of street dancers begins performing nearby, attracting a crowd. Amara is focused on her work and does not notice the street dancers and the crowd.;Does Amara believe the henna paste is smooth and consistent or diluted and runny?;Amara believes the henna paste is smooth and consistent.;Amara believes the henna paste is diluted and runny.
